date,close,asset_return,signal,position,turnover,strategy_return,nav,asset_nav
2010-11-22,3736.314,0.004872252634206209,-1,-1.0,0.0,-0.004872252634206209,1.2737222299424722,1.1591108976739366
2010-11-23,3668.448,-0.018163890936361393,-1,-1.0,0.0,0.018163890936361393,1.2968579816103665,1.1380569337454394
2010-11-24,3759.738,0.024885183052887783,-1,-1.0,0.0,-0.024885183052887783,1.264585433344394,1.1663776888663029
2010-11-25,3805.276,0.01211201418822272,-1,-1.0,0.0,-0.01211201418822272,1.249268756633507,1.180504871982678
2010-11-26,3778.268,-0.007097514083078238,-1,-1.0,0.0,0.007097514083078238,1.2581354592272629,1.1721262220286386
2010-11-29,3780.912,0.0006997915446971259,-1,-1.0,0.0,-0.0006997915446971259,1.257255026670812,1.172946466048132
2010-11-30,3701.815,-0.020920084889571533,-1,-1.0,0.0,0.020920084889571533,1.283556908556606,1.148408326407482
2010-12-01,3702.453,0.00017234788880582386,-1,-1.0,0.0,-0.00017234788880582386,1.2833356902332542,1.1486062521580254
2010-12-02,3722.495,0.005413167972692756,-1,-1.0,0.0,-0.005413167972692756,1.27638877857667,1.1548238507354418
2010-12-03,3713.282,-0.002474952954940046,-1,-1.0,0.0,0.002474952954940046,1.2795477807558608,1.151965716033629
2010-12-06,3696.287,-0.004576813718968897,-1,-1.0,0.0,0.004576813718968897,1.2854040325929004,1.1466933835407045
2010-12-07,3741.368,0.01219629319909421,-1,-1.0,0.0,-0.01219629319909421,1.2697268681320992,1.1606787922558284
2010-12-08,3718.654,-0.006071041394484555,-1,-1.0,0.0,0.006071041394484555,1.2774354325082187,1.1536322632623428
2010-12-09,3654.54,-0.01724118457915147,-1,-1.0,0.0,0.01724118457915147,1.299459932588041,1.1337422764749725
2010-12-10,3701.414,0.012826238049111538,-1,-1.0,0.0,-0.012826238049111538,1.2827927501573844,1.1482839247993821
2010-12-13,3812.638,0.030049056927973883,1,-1.0,0.0,-0.030049056927973883,1.2442460377811129,1.1827887738251561
2010-12-14,3837.363,0.00648501116549749,1,1.0,2.0,0.0054850111654974896,1.2510707411909685,1.1904591722298374
2010-12-15,3818.617,-0.0048851255406381355,1,1.0,0.0,-0.0048851255406381355,1.2449591035600314,1.1846436297224905
2010-12-16,3804.384,-0.0037272656566500473,1,1.0,0.0,-0.0037272656566500473,1.2403188102493983,1.1802281482060566
2010-12-17,3802.809,-0.00041399606348879736,1,1.0,0.0,-0.00041399606348879736,1.2398053231444839,1.1797395383986806
2010-12-20,3750.679,-0.01370828774203492,1,1.0,0.0,-0.01370828774203492,1.2228097150307127,1.163567329345656
2010-12-21,3816.779,0.017623475642676967,1,1.0,0.0,0.017623475642676967,1.244359872259185,1.184073429832994
2010-12-22,3780.46,-0.009515615129930266,1,1.0,0.0,-0.009515615129930266,1.2325190226316376,1.1728062427891268
2010-12-23,3731.454,-0.012962972759928637,1,1.0,0.0,-0.012962972759928637,1.2165419121151697,1.1576031874111772
2010-12-24,3688.429,-0.011530357871221253,1,1.0,0.0,-0.011530357871221253,1.202514748503142,1.14425560838746
2010-12-27,3602.289,-0.0233541163460107,1,1.0,0.0,-0.0233541163460107,1.1744310791588057,1.117532529779604
2010-12-28,3531.295,-0.019708024536621016,1,1.0,0.0,-0.019708024536621016,1.1512853626341737,1.0955081712622354
2010-12-29,3567.783,0.010332753281728113,1,1.0,0.0,0.010332753281728113,1.1631813102431374,1.1068277869140053
2010-12-30,3575.238,0.0020895329116148442,1,1.0,0.0,0.0020895329116148442,1.1656118158730657,1.109140540002252
2010-12-31,3652.168,0.02151744862859495,1,1.0,0.0,0.02151744862859495,1.1906928082419976,1.1330064145936425
2011-01-04,3715.531,0.01734942094668157,1,1.0,0.0,0.01734942094668157,1.2113506389903745,1.152663419815718
2011-01-05,3709.431,-0.001641757261613419,1,1.0,0.0,-0.001641757261613419,1.209361895282452,1.1507710262760393
2011-01-06,3691.124,-0.0049352582646773335,1,1.0,0.0,-0.0049352582646773335,1.2033933819937734,1.1450916740578594
2011-01-07,3687.252,-0.0010490029595320305,1,1.0,0.0,-0.0010490029595320305,1.2021310187745806,1.1438904695028371
2011-01-10,3605.544,-0.022159592021375296,1,1.0,0.0,-0.022159592021375296,1.1754922858422956,1.1185423233815148
2011-01-11,3607.074,0.0004243465063802354,1,1.0,0.0,0.0004243465063802354,1.1759911018870697,1.1190169729086803
2011-01-12,3628.088,0.005825774575181963,1,1.0,0.0,0.005825774575181963,1.1828421609490836,1.1255361135386488
2011-01-13,3626.512,-0.0004343885815338844,1,1.0,0.0,-0.0004343885815338844,1.1823283478206104,1.1250471935028237
2011-01-14,3562.683,-0.0176006587045624,1,1.0,0.0,-0.0176006587045624,1.1615185900938907,1.1052456218234548
2011-01-17,3421.591,-0.03960273759972477,1,1.0,0.0,-0.03960273759972477,1.1155192741532,1.0614748694791358
2011-01-18,3429.723,0.0023766721387799006,1,1.0,0.0,0.0023766721387799006,1.1181704977323519,1.063997647227442
2011-01-19,3509.175,0.023165719214059077,1,1.0,0.0,0.023165719214059077,1.1440737215162642,1.0886459179675323
2011-01-20,3391.508,-0.033531243098449126,1,1.0,0.0,-0.033531243098449126,1.105711507437555,1.0521422670440286
2011-01-21,3427.489,0.01060914495852594,1,1.0,0.0,0.01060914495852594,1.1174421611022702,1.063304596872091
2011-01-24,3375.646,-0.015125650293844828,1,1.0,0.0,-0.015125650293844828,1.1005401217498392,1.047221423383966
2011-01-25,3343.786,-0.009438193459859301,1,1.0,0.0,-0.009438193459859301,1.0901530111704272,1.037337544994759
2011-01-26,3394.795,0.015254863798101814,1,1.0,0.0,0.015254863798101814,1.1067831468749225,1.0531619879563114
2011-01-27,3450.206,0.01632234052424364,1,1.0,0.0,0.01632234052424364,1.124848438284709,1.0703520565509237
2011-01-28,3471.969,0.006307739306000926,1,1.0,0.0,0.006307739306000926,1.1319436889921712,1.077103558289289
2011-01-31,3518.07,0.013278056342092892,1,1.0,0.0,0.013278056342092892,1.1469737010706857,1.0914054000225228
2011-02-01,3522.85,0.0013586995142222946,1,1.0,0.0,0.0013586995142222946,1.1485320936811563,1.092888292009353
2011-02-09,3492.891,-0.008504194047433189,1,1.0,0.0,-0.008504194047433189,1.138764753886787,1.0835941579019377
2011-02-10,3574.733,0.023431020320989093,1,1.0,0.0,0.023431020320989093,1.1654471739759347,1.108983874635443
2011-02-11,3601.834,0.00758126550989946,1,1.0,0.0,0.00758126550989946,1.1742827384396082,1.1173913758352514
2011-02-14,3693.83,0.02554143250355234,1,1.0,0.0,0.02554143250355234,1.20427560174355,1.145931152241199
2011-02-15,3693.804,-7.038764642586237e-06,1,1.0,0.0,-7.038764642586237e-06,1.2042671251310246,1.1459230863015217
2011-02-16,3740.295,0.012586211937612335,1,1.0,0.0,0.012586211937612335,1.2194242863974227,1.1603459171299155
2011-02-17,3748.309,0.002142611745864942,1,1.0,0.0,0.002142611745864942,1.2220370391966509,1.1628320879212246
2011-02-18,3712.299,-0.009606998782651144,1,1.0,0.0,-0.009606998782651144,1.2102969308487341,1.1516607614681378
2011-02-21,3773.695,0.016538538517506307,1,1.0,0.0,0.016538538517506307,1.2303134732571956,1.1707075473307793
2011-02-22,3669.537,-0.02760106473893631,1,1.0,0.0,-0.02760106473893631,1.1963555114326383,1.138394772526541
2011-02-23,3696.698,0.007401751229106024,1,1.0,0.0,0.007401751229106024,1.2052106373098326,1.1468208874332972
2011-02-24,3719.314,0.006117892237883726,1,1.0,0.0,0.006117892237883726,1.2125839861128453,1.1538370140387684
2011-02-25,3725.679,0.0017113370906571834,1,1.0,0.0,0.0017113370906571834,1.214659126063817,1.155811618117466
2011-02-28,3774.153,0.013010782732489679,1,1.0,0.0,0.013010782732489679,1.2304627920470692,1.1708496319604798
2011-03-01,3792.093,0.004753384401745331,1,1.0,0.0,0.004753384401745331,1.2363116546897137,1.1764151303378299
2011-03-02,3780.556,-0.003042383190496545,1,1.0,0.0,-0.003042383190496545,1.2325503208932707,1.1728360247202443
2011-03-03,3738.289,-0.011180101551200305,1,1.0,0.0,-0.011180101551200305,1.2187702831387193,1.159723598860966
2011-03-04,3789.42,0.013677647715305108,1,1.0,0.0,0.013677647715305108,1.2354401937173733,1.175585889693312
2011-03-07,3852.048,0.016527067466789003,1,1.0,0.0,0.016527067466789003,1.2558583971501232,1.1950148770052786
2011-03-08,3862.655,0.002753600162822556,1,1.0,0.0,0.002753600162822556,1.2593165290369979,1.1983054701651759
2011-03-09,3868.732,0.0015732701988657727,1,1.0,0.0,0.0015732701988657727,1.2612977742030709,1.2001907284505247
2011-03-10,3818.756,-0.012917927631068804,1,1.0,0.0,-0.012917927631068804,1.2450044208346875,1.184686751476921
2011-03-11,3794.69,-0.0063020522913743715,1,1.0,0.0,-0.0063020522913743715,1.2371583378715951,1.177220793620215
2011-03-14,3820.495,0.006800291986960749,1,1.0,0.0,0.006800291986960749,1.245571375803225,1.1852262387499541
2011-03-15,3762.91,-0.015072654197950786,1,1.0,0.0,-0.015072654197950786,1.2267973091768771,1.1673617335069382
2011-03-16,3813.219,0.013369705892514183,1,1.0,0.0,0.013369705892514183,1.2431992283902997,1.1829690165541014
2011-03-17,3749.132,-0.016806535370772036,1,1.0,0.0,-0.016806535370772036,1.2223053565854416,1.1630874059348575
2011-03-18,3770.427,0.00567998139302639,1,1.0,0.0,0.00567998139302639,1.2292480282674434,1.1696937207590308
2011-03-21,3754.416,-0.004246468636045719,1,1.0,0.0,-0.004246468636045719,1.2240280650694846,1.164726653060048
2011-03-22,3765.03,0.0028270708413771217,1,1.0,0.0,0.0028270708413771217,1.2274884791212697,1.1680194178190888
2011-03-23,3813.223,0.012800163610914073,1,1.0,0.0,0.012800163610914073,1.243200532484534,1.1829702574678977
2011-03-24,3808.205,-0.0013159471659538458,1,1.0,0.0,-0.0013159471659538458,1.2415645462670988,1.1814135311101752
2011-03-25,3848.789,0.010656989316489174,1,1.0,0.0,0.010656989316489174,1.254795886372399,1.194003842489572
2011-03-28,3841.937,-0.0017803002450901273,1,1.0,0.0,-0.0017803002450901273,1.2525619729483521,1.1918781571561492
2011-03-29,3793.728,-0.01254809748311847,1,1.0,0.0,-0.01254809748311847,1.236844703208149,1.1769223538521543
2011-03-30,3779.121,-0.0038503023938458725,1,1.0,0.0,-0.0038503023938458725,1.2320824770865713,1.1723908468957467
2011-03-31,3737.716,-0.01095625146694168,1,1.0,0.0,-0.01095625146694168,1.2185834716395985,1.1595458379596162
2011-04-01,3790.167,0.014032901376134443,1,1.0,0.0,0.014032901376134443,1.2356837333157045,1.1758176303448107
2011-04-06,3814.875,0.00651897396605472,1,1.0,0.0,0.00651897396605472,1.243739123403467,1.1834827548658566
2011-04-07,3833.132,0.004785740030800456,1,1.0,0.0,0.004785740030800456,1.2496913355142116,1.18914659566158
2011-04-08,3870.617,0.009779209273252265,1,1.0,0.0,0.009779209273252265,1.2619123286111753,1.2007755090771302
2011-04-11,3846.02,-0.006354800797909066,1,1.0,0.0,-0.006354800797909066,1.2538931271384257,1.1931448199139372
2011-04-12,3841.72,-0.001118038907754082,1,1.0,0.0,-0.001118038907754082,1.2524912258361196,1.1918108375826881
2011-04-13,3887.909,0.012023000114532056,1,1.0,0.0,0.012023000114532056,1.2675499279877978,1.2061399794194454
2011-04-14,3873.124,-0.0038028153436719947,1,1.0,0.0,-0.0038028153436719947,1.2627296696727754,1.201553251799093
2011-04-15,3878.761,0.0014554142857290397,1,1.0,0.0,0.0014554142857290397,1.2645674644730311,1.2033020095668256
2011-04-18,3886.017,0.0018707004633695679,1,1.0,0.0,0.0018707004633695679,1.266933091414783,1.2055530271936958
2011-04-19,3826.113,-0.015415269670719378,1,1.0,0.0,-0.015415269670719378,1.2474029761558658,1.186969102177153
2011-04-20,3837.607,0.0030040931880475075,1,1.0,0.0,0.0030040931880475075,1.2511502909392858,1.190534867971426
2011-04-21,3863.048,0.006629391701651555,1,1.0,0.0,0.006629391701651555,1.2594446562955577,1.1984273899456825
2011-04-22,3842.823,-0.005235503157092536,1,1.0,0.0,-0.005235503157092536,1.252850829821339,1.1921530195620758
2011-04-25,3775.007,-0.017647443038620203,1,1.0,0.0,-0.017647443038620203,1.2307412161661788,1.171114567056035
2011-04-26,3734.637,-0.010694019905128638,1,1.0,0.0,-0.010694019905128638,1.2175796451024354,1.1585906445647516
2011-04-27,3702.521,-0.0085994970863299,1,1.0,0.0,-0.0085994970863299,1.2071090724920024,1.148627347692568
2011-04-28,3620.668,-0.0221073695463172,1,1.0,0.0,-0.0221073695463172,1.1804230661437094,1.1232342184461221
2011-04-29,3665.819,0.01247035077505032,1,1.0,0.0,0.01247035077505032,1.195143355841482,1.1372413431526849
2011-05-03,3704.248,0.01048305985647402,1,1.0,0.0,0.01048305985647402,1.2076721151778353,1.1491631122242114
2011-05-04,3617.758,-0.0233488686502632,1,1.0,0.0,-0.0233488686502632,1.1794743375879626,1.1223314536591606
2011-05-05,3621.68,0.001084096835664461,1,1.0,0.0,0.001084096835664461,1.1807530019850891,1.1235481696366392
2011-05-06,3627.419,0.0015846237105432426,1,1.0,0.0,0.0015846237105432426,1.18262405118833,1.1253285707061829
2011-05-09,3645.969,0.005113828868404724,1,1.0,0.0,0.005113828868404724,1.1886717882017666,1.1310833084375007
2011-05-10,3672.021,0.0071454255370795305,1,1.0,0.0,0.0071454255370795305,1.1971653539523894,1.1391653799941743
2011-05-11,3669.307,-0.000739102526919222,1,1.0,0.0,-0.000739102526919222,1.1962805260141431,1.1383234199832417
2011-05-12,3618.247,-0.013915434167814267,1,1.0,0.0,-0.013915434167814267,1.179633763108155,1.1224831553707837
2011-05-13,3647.631,0.008121059728647628,1,1.0,0.0,0.008121059728647628,1.1892136393562858,1.1315989081199507
2011-05-16,3627.76,-0.005447645334739071,1,1.0,0.0,-0.005447645334739071,1.1827352252218384,1.1254343586073352
2011-05-17,3629.398,0.000451518292279518,1,1.0,0.0,0.000451518292279518,1.1832692518109493,1.1259425128070062
2011-05-18,3655.518,0.007196785803045058,1,1.0,0.0,0.007196785803045058,1.1917849871635622,1.1340456798982206
2011-05-19,3635.841,-0.005382821258163695,1,1.0,0.0,-0.005382821258163695,1.1853698215994979,1.1279413147047357
2011-05-20,3631.619,-0.0011612168958983204,1,1.0,0.0,-0.0011612168958983204,1.1839933501347686,1.1266315301925187
2011-05-23,3508.694,-0.033848539728424165,1,1.0,0.0,-0.033848539728424165,1.1439169041845418,1.088496698083502
2011-05-24,3510.264,0.0004474599380852595,1,1.0,0.0,0.0004474599380852595,1.144428761171663,1.0889837567486325
2011-05-25,3469.131,-0.011717922070818676,1,1.0,0.0,-0.011717922070818676,1.13101843413265,1.0762231299506646
