date,close
2014-10-29,3477.859
2014-10-30,3489.96
2014-10-31,3510.72
2014-11-03,3533.408
2014-11-04,3523.298
2014-11-05,3515.16
2014-11-06,3531.785
2014-11-07,3511.744
2014-11-10,3566.396
2014-11-11,3499.258
2014-11-12,3552.151
2014-11-13,3519.254
2014-11-14,3514.632
2014-11-17,3528.758
2014-11-18,3519.918
2014-11-19,3529.697
2014-11-20,3526.773
2014-11-21,3575.874
2014-11-24,3641.002
2014-11-25,3694.15
2014-11-26,3730.455
2014-11-27,3765.199
2014-11-28,3801.611
2014-12-01,3789.727
2014-12-02,3879.901
2014-12-03,3928.619
2014-12-04,4051.312
2014-12-05,4018.927
2014-12-08,4115.814
2014-12-09,3935.365
2014-12-10,4074.052
2014-12-11,4078.678
2014-12-12,4105.878
2014-12-15,4153.422
2014-12-16,4210.718
2014-12-17,4225.942
2014-12-18,4212.881
2014-12-19,4217.024
2014-12-22,4136.18
2014-12-23,4055.344
2014-12-24,4027.006
2014-12-25,4125.632
2014-12-26,4210.809
2014-12-29,4186.363
2014-12-30,4152.926
2014-12-31,4219.002
2015-01-05,4310.693
2015-01-06,4338.934
2015-01-07,4341.894
2015-01-08,4277.761
2015-01-09,4257.059
2015-01-12,4209.383
2015-01-13,4236.69
2015-01-14,4220.656
2015-01-15,4304.687
2015-01-16,4349.651
2015-01-19,4102.099
2015-01-20,4196.971
2015-01-21,4342.22
2015-01-22,4385.058
2015-01-23,4368.623
2015-01-26,4435.868
2015-01-27,4425.595
2015-01-28,4383.216
2015-01-29,4342.749
2015-01-30,4287.844
2015-02-02,4227.981
2015-02-03,4317.458
2015-02-04,4290.962
2015-02-05,4261.616
2015-02-06,4184.678
2015-02-09,4192.663
2015-02-10,4257.965
2015-02-11,4300.678
2015-02-12,4323.557
2015-02-13,4376.232
2015-02-16,4436.61
2015-02-17,4468.303
2015-02-25,4436.94
2015-02-26,4512.461
2015-02-27,4540.135
2015-03-02,4607.945
2015-03-03,4537.468
2015-03-04,4589.902
2015-03-05,4575.789
2015-03-06,4535.455
2015-03-09,4604.999
2015-03-10,4624.647
2015-03-11,4625.728
2015-03-12,4661.811
2015-03-13,4710.852
2015-03-16,4841.606
2015-03-17,4908.645
2015-03-18,5012.041
2015-03-19,5027.449
2015-03-20,5089.961
2015-03-23,5208.891
2015-03-24,5231.421
2015-03-25,5241.517
2015-03-26,5212.772
2015-03-27,5256.351
2015-03-30,5350.514
2015-03-31,5335.489
2015-04-01,5448.165
2015-04-02,5509.212
2015-04-03,5590.937
2015-04-07,5711.517
2015-04-08,5706.098
2015-04-09,5660.241
2015-04-10,5787.21
2015-04-13,5901.748
2015-04-14,5915.937
2015-04-15,5764.913
2015-04-16,5885.225
2015-04-17,5958.144
2015-04-20,5852.959
2015-04-21,6023.42
2015-04-22,6188.01
2015-04-23,6224.562
2015-04-24,6205.162
2015-04-27,6300.925
2015-04-28,6167.86
2015-04-29,6257.593
2015-04-30,6258.607
2015-05-04,6307.571
2015-05-05,6086.056
2015-05-06,6028.221
2015-05-07,5912.674
2015-05-08,6094.716
2015-05-11,6324.111
2015-05-12,6440.472
2015-05-13,6450.715
2015-05-14,6453.702
2015-05-15,6384.318
2015-05-18,6435.067
2015-05-19,6623.785
2015-05-20,6715.712
2015-05-21,6903.761
2015-05-22,7026.532
2015-05-25,7202.85
2015-05-26,7409.926
2015-05-27,7451.343
2015-05-28,6993.602
2015-05-29,7047.314
2015-06-01,7402.478
2015-06-02,7624.019
2015-06-03,7643.012
2015-06-04,7655.224
2015-06-05,7748.374
2015-06-08,7755.742
2015-06-09,7731.5247
2015-06-10,7813.5883
2015-06-11,7891.5666
2015-06-12,7984.4277
2015-06-15,7830.2356
2015-06-16,7549.9808
2015-06-17,7686.7935
2015-06-18,7411.9047
2015-06-19,6943.037
2015-06-23,7048.7402
2015-06-24,7195.775
2015-06-25,6932.3883
2015-06-26,6377.069
2015-06-29,6044.1548
2015-06-30,6374.8301
2015-07-01,6038.6858
2015-07-02,5725.8337
2015-07-03,5390.6839
2015-07-06,5353.8637
2015-07-07,5145.5055
2015-07-08,4900.421
2015-07-09,5144.1341
2015-07-10,5386.2161
2015-07-13,5598.6399
2015-07-14,5610.2023
2015-07-15,5375.3762
2015-07-16,5437.807
2015-07-17,5691.548
2015-07-20,5768.487
2015-07-21,5830.5208
2015-07-22,5869.7439
2015-07-23,6026.9522
2015-07-24,5940.2568
2015-07-27,5478.8748
2015-07-28,5375.7202
2015-07-29,5590.3123
2015-07-30,5433.3947
2015-07-31,5380.0085
2015-08-03,5270.2944
2015-08-04,5507.6309
2015-08-05,5433.9836
2015-08-06,5400.5505
2015-08-07,5547.1084
2015-08-10,5811.6997
2015-08-11,5822.5337
2015-08-12,5748.4985
2015-08-13,5871.1454
2015-08-14,5898.5853
2015-08-17,5963.3582
2015-08-18,5561.4437
2015-08-19,5674.2758
2015-08-20,5490.6471
2015-08-21,5215.0209
2015-08-24,4788.0352
2015-08-25,4442.4837
2015-08-26,4334.1371
2015-08-27,4530.1391
2015-08-28,4764.9409
2015-08-31,4684.9614
2015-09-01,4529.7801
2015-09-02,4466.5665
2015-09-07,4421.3317
2015-09-08,4575.4331
2015-09-09,4701.483
2015-09-10,4637.7002
2015-09-11,4657.6949
2015-09-14,4450.3487
2015-09-15,4245.2702
2015-09-16,4490.133
2015-09-17,4407.8147
2015-09-18,4449.1782
2015-09-21,4570.0325
2015-09-22,4604.7325
2015-09-23,4533.2962
2015-09-24,4581.448
2015-09-25,4463.4867
2015-09-28,4521.8519
2015-09-29,4440.5637
2015-09-30,4460.0964
2015-10-08,4615.6928
2015-10-09,4681.4077
2015-10-12,4852.9858
2015-10-13,4886.2446
2015-10-14,4829.0979
2015-10-15,4962.5827
2015-10-16,5036.5197
2015-10-19,5036.6554
2015-10-20,5114.4502
2015-10-21,4875.2541
2015-10-22,5009.1602
2015-10-23,5118.8437
2015-10-26,5151.2903
2015-10-27,5174.6157
2015-10-28,5065.5535
2015-10-29,5096.5175
2015-10-30,5090.6437
2015-11-02,4989.7042
2015-11-03,4978.4912
2015-11-04,5221.3597
2015-11-05,5274.372
2015-11-06,5401.9236
2015-11-09,5481.5322
2015-11-10,5498.4812
2015-11-11,5551.0834
2015-11-12,5533.3608
2015-11-13,5445.3617
2015-11-16,5526.1399
2015-11-17,5497.8677
2015-11-18,5419.6251
2015-11-19,5542.2448
2015-11-20,5592.7129
2015-11-23,5554.9956
2015-11-24,5587.5075
2015-11-25,5668.7365
2015-11-26,5636.3371
2015-11-27,5306.0705
2015-11-30,5330.9095
2015-12-01,5345.8612
2015-12-02,5402.5853
2015-12-03,5496.6221
2015-12-04,5439.6517
2015-12-07,5488.9399
2015-12-08,5385.932
2015-12-09,5384.6266
2015-12-10,5371.4135
2015-12-11,5335.843
2015-12-14,5456.5121
2015-12-15,5484.6308
2015-12-16,5503.5162
2015-12-17,5635.1173
2015-12-18,5633.0213
2015-12-21,5722.0316
2015-12-22,5760.2863
2015-12-23,5711.2939
2015-12-24,5685.5846
2015-12-25,5716.5567
2015-12-28,5576.0394
2015-12-29,5631.4744
2015-12-30,5670.3542
2015-12-31,5592.6385
2016-01-04,5156.0202
2016-01-05,5101.9742
2016-01-06,5219.8111
2016-01-07,4809.708
2016-01-08,4874.6499
2016-01-11,4571.9722
2016-01-12,4583.3608
2016-01-13,4446.6713
2016-01-14,4578.4616
2016-01-15,4420.9882
2016-01-18,4478.9933
2016-01-19,4634.161
2016-01-20,4583.3879
2016-01-21,4414.2315
2016-01-22,4474.6314
2016-01-25,4514.4154
2016-01-26,4204.8792
2016-01-27,4169.1918
2016-01-28,4013.1212
2016-01-29,4154.9111
2016-02-01,4097.0781
2016-02-02,4218.685
2016-02-03,4224.5214
2016-02-04,4299.5391
2016-02-05,4261.1126
2016-02-15,4252.9029
2016-02-16,4412.0325
2016-02-17,4465.1662
2016-02-18,4453.3982
2016-02-19,4466.1619
2016-02-22,4561.689
2016-02-23,4528.7345
2016-02-24,4550.3457
2016-02-25,4227.4597
2016-02-26,4241.591
2016-02-29,4056.6096
2016-03-01,4140.2688
2016-03-02,4330.4674
2016-03-03,4340.9949
2016-03-04,4280.6192
2016-03-07,4343.7795
2016-03-08,4361.6316
2016-03-09,4283.7656
2016-03-10,4207.4331
2016-03-11,4203.8925
2016-03-14,4317.6649
2016-03-15,4303.3734
2016-03-16,4287.4165
2016-03-17,4392.5355
2016-03-18,4514.1641
2016-03-21,4631.2287
2016-03-22,4610.1958
2016-03-23,4643.0294
2016-03-24,4570.4765
2016-03-25,4600.6479
2016-03-28,4568.7629
2016-03-29,4496.1751
2016-03-30,4641.4686
2016-03-31,4650.4847
2016-04-01,4639.5624
2016-04-05,4738.2285
2016-04-06,4749.7534
2016-04-07,4677.9879
2016-04-08,4640.2027
2016-04-11,4725.5249
2016-04-12,4698.084
2016-04-13,4763.0629
2016-04-14,4802.2386
2016-04-15,4799.4224
2016-04-18,4732.4013
2016-04-19,4748.9085
2016-04-20,4585.1937
2016-04-21,4541.6794
2016-04-22,4573.1799
2016-04-25,4552.1421
2016-04-26,4595.3986
2016-04-27,4579.5641
2016-04-28,4568.6579
2016-04-29,4564.6675
2016-05-03,4677.3277
2016-05-04,4676.3935
2016-05-05,4696.7818
2016-05-06,4537.6426
2016-05-09,4391.4785
2016-05-10,4387.491
2016-05-11,4377.8439
2016-05-12,4378.5427
2016-05-13,4363.0503
2016-05-16,4420.8682
2016-05-17,4411.9676
2016-05-18,4325.7964
2016-05-19,4337.4501
2016-05-20,4374.1905
2016-05-23,4418.1358
2016-05-24,4377.6691
2016-05-25,4366.3722
2016-05-26,4381.2085
2016-05-27,4378.0913
2016-05-30,4368.6869
2016-05-31,4532.8507
2016-06-01,4545.7611
2016-06-02,4574.8669
2016-06-03,4597.341
2016-06-06,4599.4223
2016-06-07,4601.1052
2016-06-08,4587.3905
2016-06-13,4401.3208
2016-06-14,4416.4555
2016-06-15,4526.7363
2016-06-16,4512.4567
2016-06-17,4538.498
2016-06-20,4548.5347
2016-06-21,4515.1667
2016-06-22,4575.4644
2016-06-23,4554.4893
2016-06-24,4505.9553
2016-06-27,4595.0952
2016-06-28,4632.5833
2016-06-29,4648.7955
2016-06-30,4650.6227
2016-07-01,4644.6109
2016-07-04,4725.5223
2016-07-05,4740.6284
2016-07-06,4759.2174
2016-07-07,4759.8565
2016-07-08,4741.7503
2016-07-11,4738.8151
2016-07-12,4808.2706
2016-07-13,4835.8987
2016-07-14,4836.2337
2016-07-15,4824.8528
2016-07-18,4803.7593
2016-07-19,4808.1265
2016-07-20,4801.6138
2016-07-21,4816.6499
2016-07-22,4775.4995
2016-07-25,4781.7487
2016-07-26,4840.1741
2016-07-27,4683.7956
2016-07-28,4682.343
2016-07-29,4652.7128
2016-08-01,4595.0077
2016-08-02,4627.0271
2016-08-03,4641.8822
2016-08-04,4665.2271
2016-08-05,4653.3421
2016-08-08,4702.5657
2016-08-09,4743.892
2016-08-10,4727.33
2016-08-11,4680.3242
2016-08-12,4745.2062
2016-08-15,4866.1813
2016-08-16,4875.1185
2016-08-17,4881.8106
2016-08-18,4876.9329
2016-08-19,4882.4273
2016-08-22,4831.484
2016-08-23,4839.3618
2016-08-24,4839.6235
2016-08-25,4807.9962
2016-08-26,4817.5706
2016-08-29,4824.8001
2016-08-30,4827.8106
2016-08-31,4839.9956
2016-09-01,4803.1427
2016-09-02,4799.6202
2016-09-05,4817.0798
2016-09-06,4873.5706
2016-09-07,4873.107
2016-09-08,4883.979
2016-09-09,4852.0685
2016-09-12,4735.6199
2016-09-13,4753.8951
2016-09-14,4726.5048
2016-09-19,4772.1754
2016-09-20,4768.6168
2016-09-21,4779.2139
2016-09-22,4810.0813
2016-09-23,4790.9012
2016-09-26,4699.2484
2016-09-27,4730.5014
2016-09-28,4720.9913
2016-09-29,4738.0113
2016-09-30,4757.4047
2016-10-10,4837.6447
2016-10-11,4864.4438
2016-10-12,4862.1479
2016-10-13,4868.1079
2016-10-14,4865.1669
2016-10-17,4822.9898
2016-10-18,4892.0259
2016-10-19,4886.1995
2016-10-20,4895.3291
2016-10-21,4887.9086
2016-10-24,4935.4358
2016-10-25,4947.8047
2016-10-26,4928.1488
2016-10-27,4920.9931
2016-10-28,4890.5454
2016-10-31,4887.2395
2016-11-01,4931.7585
2016-11-02,4897.7383
2016-11-03,4934.2516
2016-11-04,4919.6243
2016-11-07,4923.6553
2016-11-08,4949.2958
2016-11-09,4918.4507
2016-11-10,4980.2403
2016-11-11,5012.472
2016-11-14,5030.263
2016-11-15,5044.4789
2016-11-16,5047.2314
2016-11-17,5044.1441
2016-11-18,5022.1615
2016-11-21,5044.8991
2016-11-22,5086.5149
2016-11-23,5074.3253
2016-11-24,5069.8288
2016-11-25,5096.934
2016-11-28,5107.0204
2016-11-29,5094.9903
2016-11-30,5068.8671
2016-12-01,5100.0525
2016-12-02,5030.2717
2016-12-05,4977.0288
2016-12-06,4977.1688
2016-12-07,5018.4281
2016-12-08,5000.3129
2016-12-09,5006.607
2016-12-12,4818.2879
2016-12-13,4829.2446
2016-12-14,4798.5026
2016-12-15,4799.2753
2016-12-16,4827.3542
2016-12-19,4815.7301
2016-12-20,4799.1285
2016-12-21,4838.251
2016-12-22,4834.7965
2016-12-23,4786.6131
2016-12-26,4806.2125
2016-12-27,4806.4068
2016-12-28,4788.6177
2016-12-29,4777.2981
2016-12-30,4786.9772
2017-01-03,4831.6894
2017-01-04,4879.9918
2017-01-05,4881.3478
2017-01-06,4850.9355
2017-01-09,4875.4268
2017-01-10,4861.7697
2017-01-11,4818.1154
2017-01-12,4782.3159
2017-01-13,4741.0786
2017-01-16,4645.3297
2017-01-17,4675.6049
2017-01-18,4675.0285
2017-01-19,4656.8169
2017-01-20,4711.3067
2017-01-23,4741.0166
2017-01-24,4732.8994
2017-01-25,4746.1193
2017-01-26,4770.4328
2017-02-03,4748.2135
2017-02-06,4780.5005
2017-02-07,4778.2847
2017-02-08,4806.6914
2017-02-09,4835.2602
2017-02-10,4842.2997
2017-02-13,4872.1071
2017-02-14,4870.5817
2017-02-15,4836.7627
2017-02-16,4867.2191
2017-02-17,4831.8405
2017-02-20,4888.0955
2017-02-21,4918.3583
2017-02-22,4935.1915
2017-02-23,4923.2998
2017-02-24,4930.0642
2017-02-27,4891.9059
2017-02-28,4906.2687
2017-03-01,4917.19
2017-03-02,4885.967
2017-03-03,4888.7789
2017-03-06,4929.7997
2017-03-07,4940.1409
2017-03-08,4926.4341
2017-03-09,4892.8284
2017-03-10,4894.7714
2017-03-13,4933.2447
2017-03-14,4927.2019
2017-03-15,4928.4565
2017-03-16,4966.2786
2017-03-17,4923.5308
2017-03-20,4934.9489
2017-03-21,4950.6689
2017-03-22,4927.7464
2017-03-23,4936.2589
2017-03-24,4962.3716
2017-03-27,4946.9921
2017-03-28,4934.1653
2017-03-29,4915.4516
2017-03-30,4844.4575
2017-03-31,4863.5147
2017-04-05,4949.5901
2017-04-06,4965.0753
2017-04-07,4970.4036
2017-04-10,4942.5867
2017-04-11,4972.4725
2017-04-12,4944.7174
2017-04-13,4958.7427
2017-04-14,4901.2318
2017-04-17,4858.6818
2017-04-18,4824.7325
2017-04-19,4780.7905
2017-04-20,4780.8252
2017-04-21,4768.2533
2017-04-24,4671.0193
2017-04-25,4686.4054
2017-04-26,4696.7104
2017-04-27,4709.1933
2017-04-28,4718.1322
2017-05-02,4713.02
2017-05-03,4698.0394
2017-05-04,4684.7458
2017-05-05,4637.6782
2017-05-08,4573.6686
2017-05-09,4585.0671
2017-05-10,4528.3121
2017-05-11,4526.1338
2017-05-12,4540.4672
2017-05-15,4557.8062
2017-05-16,4626.3783
2017-05-17,4622.533
2017-05-18,4597.0991
2017-05-19,4599.6106
2017-05-22,4562.4096
2017-05-23,4505.6043
2017-05-24,4517.7031
2017-05-25,4574.749
2017-05-26,4569.9658
2017-05-31,4572.1504
2017-06-01,4519.0371
2017-06-02,4536.5548
2017-06-05,4545.5859
2017-06-06,4570.6206
2017-06-07,4644.8417
2017-06-08,4662.6682
2017-06-09,4674.935
2017-06-12,4641.1159
2017-06-13,4679.1286
2017-06-14,4649.4518
2017-06-15,4672.0751
2017-06-16,4661.4257
2017-06-19,4698.6036
2017-06-20,4697.3809
2017-06-21,4725.0382
2017-06-22,4685.7203
2017-06-23,4708.6208
2017-06-26,4768.786
2017-06-27,4776.6622
2017-06-28,4743.9164
2017-06-29,4768.1111
2017-06-30,4772.1414
2017-07-03,4781.3861
2017-07-04,4755.134
2017-07-05,4798.5517
2017-07-06,4802.6465
2017-07-07,4808.6278
2017-07-10,4794.9354
2017-07-11,4774.446
2017-07-12,4765.2945
2017-07-13,4784.511
2017-07-14,4781.4654
2017-07-17,4637.9522
2017-07-18,4662.5694
2017-07-19,4738.1693
2017-07-20,4762.3092
2017-07-21,4754.6099
2017-07-24,4778.4607
2017-07-25,4758.4243
2017-07-26,4749.9885
2017-07-27,4780.1472
2017-07-28,4790.2301
2017-07-31,4822.9955
2017-08-01,4843.1377
2017-08-02,4818.6954
2017-08-03,4807.2599
2017-08-04,4782.9532
2017-08-07,4817.3435
2017-08-08,4826.8176
2017-08-09,4836.0457
2017-08-10,4806.0408
2017-08-11,4720.9176
2017-08-14,4798.0178
2017-08-15,4814.0763
2017-08-16,4819.9563
2017-08-17,4852.5587
2017-08-18,4845.8601
2017-08-21,4875.8145
2017-08-22,4868.9969
2017-08-23,4854.1568
2017-08-24,4824.6008
2017-08-25,4887.1137
2017-08-28,4944.0749
2017-08-29,4934.6464
2017-08-30,4946.8265
2017-08-31,4947.9159
2017-09-01,4972.2475
2017-09-04,4996.9794
2017-09-05,5005.2707
2017-09-06,5014.3779
2017-09-07,4989.1836
2017-09-08,4993.1938
2017-09-11,5018.1863
2017-09-12,5020.0545
2017-09-13,5035.2995
2017-09-14,5023.9483
2017-09-15,5010.1514
2017-09-18,5036.7134
2017-09-19,5018.5388
2017-09-20,5046.2482
2017-09-21,5014.2392
2017-09-22,5001.3224
2017-09-25,4953.9933
2017-09-26,4962.0413
2017-09-27,4983.2351
2017-09-28,4973.8154
2017-09-29,5002.5525
2017-10-09,5060.3245
2017-10-10,5082.4602
2017-10-11,5080.5713
2017-10-12,5081.2726
2017-10-13,5100.5458
2017-10-16,5049.9771
2017-10-17,5047.1537
2017-10-18,5044.0904
2017-10-19,5010.8181
2017-10-20,5036.9319
2017-10-23,5054.8998
2017-10-24,5061.8769
2017-10-25,5089.6971
2017-10-26,5109.7816
2017-10-27,5109.6773
2017-10-30,5045.2554
2017-10-31,5062.0889
2017-11-01,5055.3742
2017-11-02,5026.973
2017-11-03,5003.1744
2017-11-06,5047.0124
2017-11-07,5081.4051
2017-11-08,5083.4714
2017-11-09,5116.788
2017-11-10,5145.6874
2017-11-13,5159.4242
2017-11-14,5122.515
2017-11-15,5082.2569
2017-11-16,5100.8378
2017-11-17,5026.9865
2017-11-20,5055.0792
2017-11-21,5102.285
2017-11-22,5105.4364
2017-11-23,4970.1983
2017-11-24,4973.5076
2017-11-27,4912.6597
2017-11-28,4952.6775
2017-11-29,4957.8938
2017-11-30,4913.7
2017-12-01,4929.9166
2017-12-04,4921.5942
2017-12-05,4874.0173
2017-12-06,4878.7262
2017-12-07,4845.4794
2017-12-08,4889.2322
2017-12-11,4956.4752
2017-12-12,4902.4219
2017-12-13,4939.4375
2017-12-14,4927.6122
2017-12-15,4889.4432
2017-12-18,4876.228
2017-12-19,4922.0943
2017-12-20,4896.1855
2017-12-21,4926.1749
2017-12-22,4915.8018
2017-12-25,4878.3071
2017-12-26,4899.359
2017-12-27,4848.9619
2017-12-28,4873.3392
2017-12-29,4898.9029
2018-01-02,4959.1034
2018-01-03,4995.4131
2018-01-04,5013.8482
2018-01-05,5020.4897
2018-01-08,5038.7626
2018-01-09,5054.532
2018-01-10,5049.199
2018-01-11,5058.4504
2018-01-12,5057.9085
2018-01-15,4996.0638
2018-01-16,5030.0606
2018-01-17,5016.003
2018-01-18,5035.3357
2018-01-19,5036.9905
2018-01-22,5091.0019
2018-01-23,5121.1896
2018-01-24,5139.4902
2018-01-25,5120.394
2018-01-26,5126.6116
2018-01-29,5048.6675
2018-01-30,5017.2049
2018-01-31,4974.3453
2018-02-01,4864.457
2018-02-02,4874.8097
2018-02-05,4868.8127
2018-02-06,4680.8287
2018-02-07,4627.0953
2018-02-08,4629.5397
2018-02-09,4457.4559
2018-02-12,4540.006
2018-02-13,4574.791
2018-02-14,4600.6075
2018-02-22,4692.0328
2018-02-23,4709.7266
2018-02-26,4787.1952
2018-02-27,4752.8944
2018-02-28,4739.0741
2018-03-01,4782.6534
2018-03-02,4751.9418
2018-03-05,4761.8948
2018-03-06,4816.918
2018-03-07,4781.9626
2018-03-08,4822.6829
2018-03-09,4876.4599
2018-03-12,4923.4298
2018-03-13,4889.9246
2018-03-14,4854.0015
2018-03-15,4860.068
2018-03-16,4828.5021
2018-03-19,4843.587
2018-03-20,4851.732
2018-03-21,4825.0029
2018-03-22,4796.0952
2018-03-23,4604.898
2018-03-26,4627.5583
2018-03-27,4703.1006
2018-03-28,4643.248
2018-03-29,4693.3021
2018-03-30,4731.0301
2018-04-02,4732.8294
2018-04-03,4695.6849
2018-04-04,4676.6132
2018-04-09,4677.9682
2018-04-10,4728.0297
2018-04-11,4747.4684
2018-04-12,4711.4805
2018-04-13,4688.6227
2018-04-16,4643.9193
2018-04-17,4558.2226
2018-04-18,4598.0602
2018-04-19,4634.6593
2018-04-20,4556.7109
2018-04-23,4537.2003
2018-04-24,4632.3987
2018-04-25,4630.3431
2018-04-26,4543.7824
2018-04-27,4548.4216
2018-05-02,4546.1192
2018-05-03,4584.5982
2018-05-04,4571.3968
2018-05-07,4647.0606
2018-05-08,4685.0942
2018-05-09,4679.3373
2018-05-10,4701.3282
2018-05-11,4666.4965
2018-05-14,4675.5903
2018-05-15,4707.8908
2018-05-16,4681.0947
2018-05-17,4653.7711
2018-05-18,4685.8993
2018-05-21,4726.0736
2018-05-22,4727.2363
2018-05-23,4670.0152
2018-05-24,4646.787
2018-05-25,4614.4738
2018-05-28,4609.7398
2018-05-29,4572.1525
2018-05-30,4454.4589
2018-05-31,4533.6729
2018-06-01,4488.9226
2018-06-04,4505.8539
2018-06-05,4564.6172
2018-06-06,4562.4415
2018-06-07,4542.5294
2018-06-08,4486.6335
2018-06-11,4468.8355
2018-06-12,4515.1243
2018-06-13,4457.3582
2018-06-14,4439.1947
2018-06-15,4380.6603
2018-06-19,4161.5112
2018-06-20,4192.0483
2018-06-21,4120.4021
2018-06-22,4157.4647
2018-06-25,4118.8341
2018-06-26,4117.6218
2018-06-27,4059.2346
2018-06-28,4016.7517
2018-06-29,4127.9473
2018-07-02,4039.6389
2018-07-03,4064.3657
2018-07-04,4002.4732
2018-07-05,3936.3043
2018-07-06,3956.6167
2018-07-09,4054.3847
2018-07-10,4073.2488
2018-07-11,3994.5161
2018-07-12,4089.3198
2018-07-13,4105.06
2018-07-16,4092.1324
2018-07-17,4081.0799
2018-07-18,4058.6494
2018-07-19,4036.1442
2018-07-20,4096.519
2018-07-23,4130.1165
2018-07-24,4196.1013
2018-07-25,4196.9866
2018-07-26,4164.4876
2018-07-27,4144.3567
2018-07-30,4112.0202
2018-07-31,4114.4304
2018-08-01,4041.4376
2018-08-02,3950.3189
2018-08-03,3892.8847
2018-08-06,3828.1419
2018-08-07,3933.1189
2018-08-08,3871.3549
2018-08-09,3963.8034
2018-08-10,3979.613
2018-08-13,3978.5572
2018-08-14,3962.8823
2018-08-15,3876.4557
2018-08-16,3846.7465
2018-08-17,3785.0125
2018-08-20,3814.6977
2018-08-21,3870.7473
2018-08-22,3838.794
2018-08-23,3856.6472
2018-08-24,3854.9861
2018-08-27,3942.5993
2018-08-28,3941.5859
2018-08-29,3922.1845
2018-08-30,3871.9359
2018-08-31,3842.138
2018-09-03,3836.3219
2018-09-04,3881.6234
2018-09-05,3814.9063
2018-09-06,3786.4873
2018-09-07,3798.5822
2018-09-10,3736.4975
2018-09-11,3734.4086
2018-09-12,3719.2072
2018-09-13,3752.7221
2018-09-14,3737.7013
2018-09-17,3688.7716
2018-09-18,3757.5934
2018-09-19,3803.2326
2018-09-20,3797.6884
2018-09-21,3880.9235
2018-09-25,3858.0015
2018-09-26,3888.6862
2018-09-27,3854.2039
2018-09-28,3890.8288
2018-10-08,3743.299
2018-10-09,3742.4298
2018-10-10,3739.2996
2018-10-11,3519.5831
2018-10-12,3536.765
2018-10-15,3485.7093
2018-10-16,3434.8712
2018-10-17,3457.6997
2018-10-18,3365.1929
2018-10-19,3454.3431
2018-10-22,3612.0946
2018-10-23,3534.3252
2018-10-24,3536.8248
2018-10-25,3531.7679
2018-10-26,3523.3511
2018-10-29,3441.1318
2018-10-30,3476.4577
2018-10-31,3527.417
2018-11-01,3550.3008
2018-11-02,3666.5903
2018-11-05,3659.7921
2018-11-06,3647.7303
2018-11-07,3629.4854
2018-11-08,3617.0446
2018-11-09,3584.8802
2018-11-12,3654.3174
2018-11-13,3706.8179
2018-11-14,3685.2557
2018-11-15,3737.1644
2018-11-16,3763.2714
2018-11-19,3790.9194
2018-11-20,3695.8662
2018-11-21,3712.1139
2018-11-22,3705.2598
2018-11-23,3589.6716
2018-11-26,3584.8753
2018-11-27,3593.5955
2018-11-28,3638.5736
2018-11-29,3574.1933
2018-11-30,3606.1017
2018-12-03,3713.2308
2018-12-04,3730.4908
2018-12-05,3709.2502
2018-12-06,3634.9138
2018-12-07,3634.5694
2018-12-10,3592.6593
2018-12-11,3615.9763
2018-12-12,3622.3233
2018-12-13,3667.9649
2018-12-14,3592.524
2018-12-17,3587.4413
2018-12-18,3558.0545
2018-12-19,3513.7914
2018-12-20,3507.1102
2018-12-21,3472.6883
2018-12-24,3493.4151
2018-12-25,3462.991
2018-12-26,3449.1848
2018-12-27,3418.0644
2018-12-28,3432.3847
2019-01-02,3399.4015
2019-01-03,3387.1327
2019-01-04,3470.2829
2019-01-07,3515.1686
2019-01-08,3508.5228
2019-01-09,3531.769
2019-01-10,3524.8784
2019-01-11,3551.3318
2019-01-14,3526.0851
2019-01-15,3581.5023
2019-01-16,3578.3367
2019-01-17,3552.9154
2019-01-18,3598.429
2019-01-21,3618.4726
2019-01-22,3573.4685
2019-01-23,3575.2888
2019-01-24,3594.0818
2019-01-25,3598.6022
2019-01-28,3587.4503
2019-01-29,3565.3808
2019-01-30,3527.5933
2019-01-31,3523.6188
2019-02-01,3596.0221
2019-02-11,3676.8847
2019-02-12,3712.6271
2019-02-13,3782.0055
2019-02-14,3793.4962
2019-02-15,3752.4651
2019-02-18,3877.1867
2019-02-19,3880.0907
2019-02-20,3890.4756
2019-02-21,3880.6117
2019-02-22,3968.8796
2019-02-25,4190.9416
2019-02-26,4163.0341
2019-02-27,4153.4927
2019-02-28,4153.511
2019-03-01,4215.7026
2019-03-04,4283.1606
2019-03-05,4355.3339
2019-03-06,4418.6128
2019-03-07,4429.1006
2019-03-08,4249.7323
2019-03-11,4378.6061
2019-03-12,4439.9474
2019-03-13,4371.1871
2019-03-14,4293.6034
2019-03-15,4351.4316
2019-03-18,4466.5464
2019-03-19,4465.179
2019-03-20,4463.5506
2019-03-21,4491.1383
2019-03-22,4499.5413
2019-03-25,4424.2887
2019-03-26,4338.5646
2019-03-27,4379.4898
2019-03-28,4340.1599
2019-03-29,4487.7157
2019-04-01,4630.3682
2019-04-02,4640.3117
2019-04-03,4693.0868
2019-04-04,4727.6658
2019-04-08,4715.0828
2019-04-09,4732.1195
2019-04-10,4735.9196
2019-04-11,4639.4026
2019-04-12,4632.0095
2019-04-15,4603.3171
2019-04-16,4713.1506
2019-04-17,4733.7199
2019-04-18,4711.3226
2019-04-19,4756.5415
2019-04-22,4674.1452
