date,raw_value,signal
2020-06-17,13724738.869018704,-1
2020-06-18,13832262.157958886,-1
2020-06-19,13922305.387343768,-1
2020-06-22,13843598.587721938,-1
2020-06-23,14074509.744901758,-1
2020-06-24,13945557.63651981,-1
2020-06-29,13382075.361953707,-1
2020-06-30,12884239.10575613,-1
2020-07-01,10558299.022445984,-1
2020-07-02,10482548.476879178,-1
2020-07-03,10779702.327548634,-1
2020-07-06,10409112.083525296,-1
2020-07-07,10197889.249933602,-1
2020-07-08,9793737.266418321,-1
2020-07-09,9514198.93372341,-1
2020-07-10,8849138.255273825,-1
2020-07-13,8789501.921657903,-1
2020-07-14,6779593.16876429,1
2020-07-15,6512936.822272504,1
2020-07-16,7495441.070071523,1
2020-07-17,7851176.240743938,1
2020-07-20,8040900.388401431,1
2020-07-21,8181462.543316667,1
2020-07-22,8073262.857617328,1
2020-07-23,7822215.506679836,1
2020-07-24,7692777.144848099,1
2020-07-27,9616333.28001149,1
2020-07-28,10686444.898427162,1
2020-07-29,10491850.19835772,1
2020-07-30,10296835.528811922,1
2020-07-31,8071007.139269998,1
2020-08-03,7953567.042727599,1
2020-08-04,58387148.101268806,-1
2020-08-05,58508778.757395245,-1
2020-08-06,58883107.79312388,-1
2020-08-07,58972714.93613032,-1
2020-08-10,59523772.232395545,-1
2020-08-11,59462660.80715784,-1
2020-08-12,61109464.51793106,-1
2020-08-13,60082193.27918748,-1
2020-08-14,59856625.56249229,-1
2020-08-17,59644858.84610708,-1
2020-08-18,59791676.40635749,-1
2020-08-19,59789387.60303893,-1
2020-08-20,63505733.609757684,-1
2020-08-21,63912088.710415766,-1
2020-08-24,62663015.61581508,-1
2020-08-25,64048020.59702148,-1
2020-08-26,64019771.964067735,-1
2020-08-27,65169412.76480079,-1
2020-08-28,65772544.077354446,-1
2020-08-31,66346586.780146286,-1
2020-09-01,16986963.152881444,1
2020-09-02,16979044.598301403,1
2020-09-03,16825558.65784182,1
2020-09-04,19760005.012737907,1
2020-09-07,18943110.98857809,1
2020-09-08,18818978.149024133,1
2020-09-09,17638387.052282386,1
2020-09-10,17600578.015777692,1
2020-09-11,17310749.885980815,1
2020-09-14,21333859.419506036,1
2020-09-15,21775985.950665925,1
2020-09-16,21929791.121623192,1
2020-09-17,18064054.074210614,1
2020-09-18,17808705.922138307,1
2020-09-21,17114350.687285196,1
2020-09-22,23139453.06702241,1
2020-09-23,23060124.130183227,1
2020-09-24,21910483.34061491,1
2020-09-25,21194289.174195673,1
2020-09-28,20620246.47342851,1
2020-09-29,19546289.064150307,1
2020-09-30,19432576.97898353,1
2020-10-09,19110821.011491083,1
2020-10-12,16185448.940271173,1
2020-10-13,16737131.00162628,1
2020-10-14,17246342.537700526,1
2020-10-15,17155081.070370294,1
2020-10-16,17021425.18352621,1
2020-10-19,17406515.973197594,1
2020-10-20,13417693.821163999,1
2020-10-21,12734407.826013803,1
2020-10-22,12664953.807277929,1
2020-10-23,12596675.038201826,1
2020-10-26,12445668.065292379,1
2020-10-27,12455045.568553094,1
2020-10-28,3460072.730621323,1
2020-10-29,4640303.157355274,1
2020-10-30,4640303.151730174,1
2020-11-02,4640303.156377792,1
2020-11-03,4640303.150324685,1
2020-11-04,4903807.488383038,1
2020-11-05,12940514.797300542,1
2020-11-06,13114618.21319904,1
2020-11-09,13262358.108244875,1
2020-11-10,12732721.416633014,1
2020-11-11,12075057.232861212,1
2020-11-12,11942563.262162972,1
2020-11-13,11903698.901356144,1
2020-11-16,11932144.490173949,1
2020-11-17,12223083.056666654,1
2020-11-18,12086819.57182622,1
2020-11-19,12125476.91994875,1
2020-11-20,13029348.434545975,1
2020-11-23,13029348.429585762,1
2020-11-24,12818302.158847751,1
2020-11-25,12841610.763479862,1
2020-11-26,11917867.499530556,1
2020-11-27,12267068.079912942,1
2020-11-30,12267068.049637657,1
2020-12-01,12458690.9560538,1
2020-12-02,12195186.599413572,1
2020-12-03,4158479.2701392756,1
2020-12-04,4059919.053112857,1
2020-12-07,3904621.509499797,1
2020-12-08,3843784.4766218746,1
2020-12-09,6116679.859592045,1
2020-12-10,6135176.864241466,1
2020-12-11,6445018.776349654,1
2020-12-14,5976677.025593879,1
2020-12-15,5768276.597162405,1
2020-12-16,11131302.939882964,1
2020-12-17,11335826.656120665,1
2020-12-18,10628300.920915555,1
2020-12-21,10896695.239270534,1
2020-12-22,29100417.73816979,-1
2020-12-23,29077109.12167576,-1
2020-12-24,28820621.954621516,-1
2020-12-25,28471421.37715301,-1
2020-12-28,28516275.218133915,-1
2020-12-29,28393627.800739516,-1
2020-12-30,28393627.81176249,-1
2020-12-31,28454736.21110747,-1
2021-01-04,28379193.003281903,-1
2021-01-05,28840728.53593772,-1
2021-01-06,29207793.355283536,-1
2021-01-07,27459906.302685797,-1
2021-01-08,27607934.664512616,-1
2021-01-11,27209681.944040436,-1
2021-01-12,27822422.774932273,-1
2021-01-13,27588695.9884306,-1
2021-01-14,22494412.155634277,-1
2021-01-15,22830711.834306475,-1
2021-01-18,23329367.537263155,-1
2021-01-19,31280825.898531616,-1
2021-01-20,13945569.60324267,1
2021-01-21,14833473.359899726,1
2021-01-22,15228225.974515934,1
2021-01-25,67422968.63864383,-1
2021-01-26,67763638.94132112,-1
2021-01-27,68454461.50726,-1
2021-01-28,68829877.85146198,-1
2021-01-29,68950458.92147627,-1
2021-02-01,69281743.63083926,-1
2021-02-02,69537709.3904318,-1
2021-02-03,70000970.82174554,-1
2021-02-04,69531451.77769162,-1
2021-02-05,69214968.10471027,-1
2021-02-08,69360320.92301947,-1
2021-02-09,69014100.80930975,-1
2021-02-10,69041286.70658606,-1
2021-02-18,74976571.06053671,-1
2021-02-19,74810009.3996671,-1
2021-02-22,74604084.88322625,-1
2021-02-23,67170378.69082083,-1
2021-02-24,66349682.71105279,-1
2021-02-25,66178915.74247706,-1
2021-02-26,65784163.11879386,-1
2021-03-01,15839866.96980778,1
2021-03-02,15670411.830919513,1
2021-03-03,15309248.336767877,1
2021-03-04,15240740.738924015,1
2021-03-05,15449636.041963201,1
2021-03-08,16062348.701980716,1
2021-03-09,15633336.591173375,1
2021-03-10,14901389.728464732,1
2021-03-11,14980636.385497147,1
2021-03-12,15268359.639069255,1
2021-03-15,15998182.918423027,1
2021-03-16,16789289.775386143,1
2021-03-17,16820536.494695596,1
2021-03-18,12167636.25649846,1
2021-03-19,11564005.358336106,1
2021-03-22,14651825.239515627,1
2021-03-23,14656273.821835434,1
2021-03-24,14608503.625494312,1
2021-03-25,13891366.842008596,1
2021-03-26,13891366.85827524,1
2021-03-29,11640920.3387761,1
2021-03-30,11424851.365836013,1
2021-03-31,11129584.169431332,1
2021-04-01,11153871.712025147,1
2021-04-02,10974296.862660713,1
2021-04-06,10030299.501890508,1
2021-04-07,9650686.55424429,1
2021-04-08,10149453.96291008,1
2021-04-09,9880444.177470518,1
2021-04-12,9447696.552606497,1
2021-04-13,9042843.385193028,1
2021-04-14,8046440.119439952,1
2021-04-15,8164795.986125477,1
2021-04-16,6613669.373434835,1
2021-04-19,6784406.8175746575,1
2021-04-20,3207509.9748085486,1
2021-04-21,2690683.9271705905,1
2021-04-22,12696692.723524982,1
2021-04-23,17437162.54531735,-1
2021-04-26,17582210.495951895,-1
2021-04-27,18193580.052471936,-1
2021-04-28,19324111.94189488,-1
2021-04-29,19361513.751990516,-1
2021-04-30,19030317.459502514,-1
2021-05-06,19059669.936527614,-1
2021-05-07,19059669.931842737,-1
2021-05-10,19059669.933154754,-1
2021-05-11,18462523.149015505,-1
2021-05-12,18892797.15886513,-1
2021-05-13,18892797.14856746,-1
2021-05-14,18842819.536515217,-1
2021-05-17,24555069.577635992,-1
2021-05-18,24299056.201110277,-1
2021-05-19,24435939.794818796,-1
2021-05-20,24390006.865520228,-1
2021-05-21,24390006.856436767,-1
2021-05-24,24493249.248132605,-1
2021-05-25,14487240.422836717,-1
2021-05-26,9792547.753874801,1
2021-05-27,9731006.843336103,1
2021-05-28,9359916.241347305,1
2021-05-31,8264296.3087423,1
2021-06-01,8123527.125746189,1
2021-06-02,8213378.865287838,1
2021-06-03,8045334.075513497,1
2021-06-04,14232509.829035023,1
2021-06-07,14901923.48000903,1
2021-06-08,15322555.578453805,1
2021-06-09,15211631.29390565,1
2021-06-10,15211631.28708919,1
2021-06-11,14950463.233741144,1
2021-06-15,9062734.286372846,1
2021-06-16,9354620.99673121,1
2021-06-17,10729528.668174725,1
2021-06-18,10832675.480307037,1
2021-06-21,11248226.418383762,1
2021-06-22,11296217.107398193,1
2021-06-23,11420692.16948145,1
2021-06-24,11374915.017073032,1
2021-06-25,11291407.967292266,1
2021-06-28,11051129.01118477,1
2021-06-29,11016217.031985773,1
2021-06-30,11077028.970301978,1
2021-07-01,11163864.787706893,1
2021-07-02,11091547.191253211,1
2021-07-05,4904371.452095253,1
2021-07-06,4234957.804119524,1
2021-07-07,3864079.4271736667,1
2021-07-08,3544729.6969807586,1
2021-07-09,3544729.715359941,1
2021-07-12,3648453.346491707,1
2021-07-13,4758330.581585964,1
2021-07-14,4466443.871319152,1
2021-07-15,3457121.193811667,1
2021-07-16,3161969.0552921337,1
2021-07-19,2934309.728954367,1
2021-07-20,2864064.0045117284,1
2021-07-21,3105906.4943912616,1
2021-07-22,3105906.4751412836,1
2021-07-23,3105906.456084952,1
2021-07-26,3302980.5023266235,1
2021-07-27,3302980.5201427764,1
2021-07-28,3242168.5936246114,1
2021-07-29,3065481.046595884,1
2021-07-30,3065481.0520647983,1
2021-08-02,3150984.4985383633,1
2021-08-03,3150984.496497159,1
2021-08-04,3175538.27136348,1
2021-08-05,3428275.397778043,1
2021-08-06,4446814.992798892,-1
2021-08-09,5045681.973113947,-1
2021-08-10,4158967.092470645,-1
2021-08-11,4581993.229896663,-1
2021-08-12,4248900.377546669,-1
2021-08-13,4371491.410308136,-1
2021-08-16,4314052.8438035855,-1
2021-08-17,3959296.4856107915,-1
2021-08-18,3592978.9436021773,-1
2021-08-19,3743418.876380232,-1
2021-08-20,3743418.893699938,-1
2021-08-23,3546344.834098035,-1
2021-08-24,4189969.0592553513,-1
2021-08-25,4313485.293005954,-1
2021-08-26,4313485.300993023,-1
2021-08-27,4313485.308555228,-1
2021-08-30,4470377.679610496,-1
2021-08-31,5972983.3493961515,-1
2021-09-01,6227514.877386013,-1
2021-09-02,5974777.764758186,-1
2021-09-03,4956238.168606688,-1
2021-09-06,4780453.860851201,-1
2021-09-07,4557291.5161500955,-1
2021-09-08,4599450.724181702,-1
2021-09-09,4430074.997861237,-1
2021-09-10,4307483.960245494,-1
2021-09-13,4413469.8542927,-1
2021-09-14,4413469.854844848,-1
2021-09-15,4740761.990086848,-1
2021-09-16,5007869.347033496,-1
2021-09-17,5095090.176923729,-1
2021-09-22,5095090.193590937,-1
2021-09-23,4451465.963111766,-1
2021-09-24,4327949.730014319,-1
2021-09-27,4327949.723413423,-1
2021-09-28,4327949.714171736,-1
2021-09-29,4085553.890671713,-1
2021-09-30,2582948.220960804,1
2021-10-08,2314333.8430421874,1
2021-10-11,2371283.227105285,1
2021-10-12,2371283.218822953,1
2021-10-13,1956194.2994364686,1
2021-10-14,2035281.8867625878,1
2021-10-15,2477214.771191033,1
2021-10-18,2765575.5735968384,1
2021-10-19,5064962.774856721,1
2021-10-20,4970826.105581752,1
2021-10-21,4970826.096261886,1
2021-10-22,4813824.712615795,1
2021-10-25,5507642.267008843,1
2021-10-26,5694721.980631445,1
2021-10-27,5694721.9795057075,1
2021-10-28,5694721.977440961,1
2021-10-29,5989532.281583575,1
2021-11-01,5989532.275538122,1
2021-11-02,5989532.2836314095,1
2021-11-03,5989532.28242228,1
2021-11-04,5989532.284782884,1
2021-11-05,5929307.639770147,1
2021-11-08,5872358.245820127,1
2021-11-09,5872358.249040661,1
2021-11-10,5785524.577705547,1
2021-11-11,5991130.151838909,1
2021-11-12,5257061.268129402,1
2021-11-15,4968700.4597582035,1
2021-11-16,3304808.8487599716,1
2021-11-17,3617783.25943814,1
2021-11-18,4919111.955943286,1
2021-11-19,5442373.590495749,1
2021-11-22,4331008.749283905,1
2021-11-23,4470729.663653098,1
2021-11-24,4670178.453002544,1
2021-11-25,4670178.449839603,1
2021-11-26,4375368.134777136,1
2021-11-29,4375368.145603323,1
2021-11-30,4375368.130943663,1
2021-12-01,4375368.123551367,1
2021-12-02,5309020.717575058,1
2021-12-03,5378753.784028829,1
2021-12-06,5610666.9673407115,1
2021-12-07,5996519.151564517,1
2021-12-08,6663128.127657944,-1
2021-12-09,6446142.5093515515,-1
2021-12-10,6650654.361126554,-1
2021-12-13,6650654.345930917,-1
2021-12-14,6015158.749073632,-1
2021-12-15,5559882.072590893,-1
2021-12-16,6072724.28989573,-1
2021-12-17,5861509.144908375,-1
2021-12-20,12061026.501792388,-1
2021-12-21,12676445.169713924,-1
2021-12-22,12476996.376805643,-1
2021-12-23,12617417.095691845,-1
2021-12-24,12617417.096751373,-1
2021-12-27,12729302.356888538,-1
2021-12-28,12729302.351899965,-1
2021-12-29,12729302.361034209,-1
2021-12-30,11795649.765266046,-1
2021-12-31,11794191.249111656,-1
2022-01-04,11749076.997904148,-1
2022-01-05,11444821.815940054,-1
2022-01-06,10559711.49154543,-1
2022-01-07,10492003.959653538,-1
2022-01-10,10114442.769700151,-1
2022-01-11,10114442.789528396,-1
2022-01-12,10234637.690706829,-1
2022-01-13,10234637.727172334,-1
2022-01-14,8572539.03663765,-1
2022-01-17,8090201.806632822,1
2022-01-18,2112284.09164845,1
2022-01-19,1193541.5698195682,1
2022-01-20,1193541.5537829327,1
2022-01-21,1821497.3080295264,1
2022-01-24,2605994.6350306873,1
2022-01-25,2494109.351187317,1
2022-01-26,2494109.3653073898,1
2022-01-27,2494109.3698376315,1
2022-01-28,2494109.3729473324,1
2022-02-07,2425834.8348226612,1
2022-02-08,3394421.967407367,1
2022-02-09,3312824.968744417,1
2022-02-10,3378465.709831687,1
2022-02-11,3478397.1108721206,1
2022-02-14,3905853.5382177467,1
2022-02-15,4013974.1859439416,1
2022-02-16,4157205.677380834,1
2022-02-17,5126344.716517026,1
2022-02-18,5173516.880301307,1
2022-02-21,5637669.059938034,-1
2022-02-22,6489828.718771418,-1
2022-02-23,6379131.115138959,-1
2022-02-24,6379131.1318625,-1
2022-02-25,5610754.6603001645,-1
2022-02-28,4826257.340751952,-1
2022-03-01,4826257.354082222,-1
2022-03-02,4826257.342651403,-1
2022-03-03,4826257.339879458,-1
2022-03-04,4826257.341020076,-1
2022-03-07,4826257.342295902,-1
2022-03-08,3670871.2886497574,-1
2022-03-09,3670871.2957867957,-1
2022-03-10,3605230.548245111,-1
2022-03-11,3818362.110392127,-1
2022-03-14,3390905.686030763,-1
2022-03-15,3282785.0480092466,-1
2022-03-16,3426666.949850568,-1
2022-03-17,2849714.439199221,-1
2022-03-18,3191361.1364427484,-1
2022-03-21,4962603.0633041505,-1
2022-03-22,11009289.778813336,-1
2022-03-23,11195134.245464679,-1
2022-03-24,11371592.993303142,-1
2022-03-25,11371592.986194856,-1
2022-03-28,11371592.98098937,-1
2022-03-29,11371592.976314422,-1
2022-03-30,11444354.560426023,-1
2022-03-31,11444354.551161928,-1
2022-04-01,11671219.919136684,-1
2022-04-06,11725730.663536232,-1
2022-04-07,11725730.645789577,-1
2022-04-08,13568161.874356976,-1
2022-04-11,13568161.872035682,-1
2022-04-12,13600590.916024303,-1
2022-04-13,13600590.900207315,-1
2022-04-14,13784899.50845099,-1
2022-04-15,13377591.222501801,-1
2022-04-18,14515735.891815621,-1
2022-04-19,16889092.758330714,-1
2022-04-20,14752234.92944264,-1
2022-04-21,8727634.298452234,1
2022-04-22,8541789.822912931,1
2022-04-25,8365331.088068068,1
2022-04-26,694305485.4191031,-1
2022-04-27,694305485.4209061,-1
2022-04-28,694305485.4238913,-1
2022-04-29,694232723.8440627,-1
2022-05-05,694232723.8413637,-1
2022-05-06,694005858.4657748,-1
2022-05-09,693951347.7143592,-1
2022-05-10,693951347.7266083,-1
2022-05-11,692108916.4888111,-1
2022-05-12,692108916.4883406,-1
2022-05-13,692222441.8161074,-1
2022-05-16,692222441.8126748,-1
2022-05-17,692201175.3765434,-1
2022-05-18,693667233.2962607,-1
2022-05-19,693627784.9989042,-1
2022-05-20,691214428.2658997,-1
2022-05-23,692719240.0296597,-1
2022-05-24,693167696.6287202,-1
2022-05-25,693229812.6135424,-1
2022-05-26,693229812.5974153,-1
2022-05-27,7443619.31639065,1
2022-05-30,7443619.3133357065,1
2022-05-31,7571477.218103434,1
2022-06-01,8021003.602458951,1
2022-06-02,8052348.092267531,1
2022-06-06,8433787.377892364,1
2022-06-07,8464313.752658252,1
2022-06-08,8680445.050008604,1
2022-06-09,8914108.007632902,1
2022-06-10,8959784.812730672,1
2022-06-13,9086142.13820168,1
2022-06-14,9135830.533516806,1
2022-06-15,9018809.616919523,1
2022-06-16,7552751.690847444,1
2022-06-17,6204293.444196628,1
2022-06-20,5867703.938211212,1
2022-06-21,4416757.277654203,1
2022-06-22,2961392.6311343624,1
2022-06-23,3028703.8907871465,1
2022-06-24,3296196.819075863,1
2022-06-27,3142235.777783423,1
2022-06-28,3176286.0822738474,1
2022-06-29,3310139.8502021334,1
2022-06-30,2921999.8130311114,1
2022-07-01,2928431.926518079,1
2022-07-04,2720638.713597516,1
2022-07-05,2827417.6565476293,1
2022-07-06,2743817.948106346,1
2022-07-07,2602220.103901786,1
