date,raw_value,signal
2017-03-06,1.0013509300633898,0
2017-03-07,1.0058366468463869,0
2017-03-08,1.0037077263023857,0
2017-03-09,0.99524800691199,0
2017-03-10,0.9868335851500109,0
2017-03-13,1.005066604033151,0
2017-03-14,1.01201529219006,0
2017-03-15,1.0209072868043716,0
2017-03-16,1.0093957512467968,0
2017-03-17,1.0157044966620592,0
2017-03-20,1.004571329998275,0
2017-03-21,1.0093128618172666,0
2017-03-22,1.014140620616127,0
2017-03-23,1.0184138309549946,0
2017-03-24,1.0213535813163015,0
2017-03-27,1.0273119707786815,0
2017-03-28,1.0220759101471728,0
2017-03-29,1.0124829281617045,0
2017-03-30,1.01607257861283,0
2017-03-31,1.0255509421909932,0
2017-04-05,1.0350428367444071,1
2017-04-06,1.0353611479561076,1
2017-04-07,1.0381557067271352,1
2017-04-10,1.0527590597149334,1
2017-04-11,1.03378110816656,1
2017-04-12,1.039788901327363,1
2017-04-13,1.0444757628396315,1
2017-04-14,1.045480273014816,1
2017-04-17,1.056278166562855,1
2017-04-18,1.034265423879272,1
2017-04-19,1.0369962169729827,1
2017-04-20,1.031503478445788,1
2017-04-21,1.039368544143442,1
2017-04-24,1.0154107970123851,1
2017-04-25,1.0220062410609805,1
2017-04-26,1.0206759059776842,1
2017-04-27,1.0187699806919257,1
2017-04-28,0.9937878254186814,-1
2017-05-02,0.9808080484444588,-1
2017-05-03,0.9968872089699202,-1
2017-05-04,0.9994236126677128,-1
2017-05-05,0.9969197548505924,-1
2017-05-08,1.0033538650069336,-1
2017-05-09,1.0077557431769095,-1
2017-05-10,0.9971328033363744,-1
2017-05-11,1.0060556994818652,-1
2017-05-12,1.0062242780857793,-1
2017-05-15,1.0229464008017417,-1
2017-05-16,1.006984544102901,-1
2017-05-17,0.9946900775248682,-1
2017-05-18,0.97974833559901,-1
2017-05-19,0.9971207002457002,-1
2017-05-22,1.001772782136391,-1
2017-05-23,1.008112640898631,-1
2017-05-24,1.0104070768122324,-1
2017-05-25,1.009095623728408,-1
2017-05-26,1.0104486275810598,-1
2017-05-31,1.0223275273224044,-1
2017-06-01,1.0263709395738736,1
2017-06-02,1.022568368882202,1
2017-06-05,1.0234641444227184,1
2017-06-06,1.0244826311899482,1
2017-06-07,1.0122218594019683,1
2017-06-08,1.0202536722314133,1
2017-06-09,1.013707947470308,1
2017-06-12,1.0278179190751444,1
2017-06-13,0.9733581164807932,-1
2017-06-14,0.951350624916006,-1
2017-06-15,0.9461037197936464,-1
2017-06-16,0.9214026602176542,-1
2017-06-19,0.9249851160944632,-1
2017-06-20,0.9160712488678676,-1
2017-06-21,0.9134905936251096,-1
2017-06-22,0.9150772458516117,-1
2017-06-23,0.9207037955369064,-1
2017-06-26,0.9220140071928828,-1
2017-06-27,0.9366500342432248,-1
2017-06-28,0.9521791476041416,-1
2017-06-29,0.9517661388550548,-1
2017-06-30,0.9338527120388064,-1
2017-07-03,0.9453701855916984,-1
2017-07-04,0.950763944732802,-1
2017-07-05,0.951188806158052,-1
2017-07-06,0.9532220777344316,-1
2017-07-07,0.949838246519574,-1
2017-07-10,0.9552483172639622,-1
2017-07-11,0.9801743163879848,1
2017-07-12,0.981561155500922,1
2017-07-13,0.9786661466458658,1
2017-07-14,0.9713072466068736,1
2017-07-17,0.9804471512140396,1
2017-07-18,0.9625715934822182,1
2017-07-19,0.9265372940895604,1
2017-07-20,0.938495946323735,1
2017-07-21,0.939814126394052,1
2017-07-24,0.9306449306449306,1
2017-07-25,0.9455272187046796,1
2017-07-26,0.9409880583504509,1
2017-07-27,0.9440882187147688,1
2017-07-28,0.9428357730526764,1
2017-07-31,0.9450976238392824,1
2017-08-01,0.942846975088968,1
2017-08-02,0.950916784203103,1
2017-08-03,0.9438775510204082,1
2017-08-04,0.9123580447203216,-1
2017-08-07,0.9079739306955376,-1
2017-08-08,0.8991276482107887,-1
2017-08-09,0.9033503772303072,-1
2017-08-10,0.9268507121505188,-1
2017-08-11,0.9380432838490432,-1
2017-08-14,0.9352272727272728,-1
2017-08-15,0.9329057181384162,-1
2017-08-16,0.9186271291534448,-1
2017-08-17,0.9059687786960514,-1
2017-08-18,0.9249770174667252,-1
2017-08-21,0.9180685605459452,-1
2017-08-22,0.928205954635188,-1
2017-08-23,0.92637603888976,-1
2017-08-24,0.9178365480214754,-1
2017-08-25,0.9133110744599542,-1
2017-08-28,0.9190583146160886,-1
2017-08-29,0.9061936259771496,-1
2017-08-30,0.9024547525901724,-1
2017-08-31,0.8970132552935101,-1
2017-09-01,0.9015939015939016,-1
2017-09-04,0.8944118555109601,-1
2017-09-05,0.8900142146410803,-1
2017-09-06,0.8931237538832476,-1
2017-09-07,0.9069283953004884,-1
2017-09-08,0.9222403757786174,-1
2017-09-11,0.911499915067097,-1
2017-09-12,0.889635231316726,-1
2017-09-13,0.8845616973757677,-1
2017-09-14,0.8732055773061337,-1
2017-09-15,0.888189721019896,-1
2017-09-18,0.8873595019885873,-1
2017-09-19,0.909200468287308,-1
2017-09-20,0.9108677571388966,-1
2017-09-21,0.9207515773417458,-1
2017-09-22,0.9084697558268592,-1
2017-09-25,0.9217094135109946,-1
2017-09-26,0.9062915064662704,-1
2017-09-27,0.917120894479385,-1
2017-09-28,0.9174559256500302,-1
