date,raw_value,signal
2021-08-10,113420716502,1
2021-08-11,111478400248,1
2021-08-12,114144137620,1
2021-08-13,110641680637,1
2021-08-16,103400292598,1
2021-08-17,103717423574,1
2021-08-18,100659061819,1
2021-08-19,99981647277,1
2021-08-20,99409568148,1
2021-08-23,116604765931,1
2021-08-24,124833450670,1
2021-08-25,111268180181,1
2021-08-26,118550255045,1
2021-08-27,112444619629,1
2021-08-30,140077609101,1
2021-08-31,127659915287,1
2021-09-01,151156037340,1
2021-09-02,125292318637,1
2021-09-03,136012896197,1
2021-09-06,125378808538,1
2021-09-07,128643297666,1
2021-09-08,135729368133,1
2021-09-09,130451756880,1
2021-09-10,143423100085,1
2021-09-13,134281105228,1
2021-09-14,125695584957,1
2021-09-15,113217289529,1
2021-09-16,117893553952,1
2021-09-17,106824884932,1
2021-09-22,97996811905,-1
2021-09-23,107851121574,-1
2021-09-24,97571733868,-1
2021-09-27,103503680511,-1
2021-09-28,74454301597,-1
2021-09-29,77384243150,-1
2021-09-30,65832567284,-1
2021-10-08,84485066537,-1
2021-10-11,74349293380,-1
2021-10-12,70555777489,-1
2021-10-13,67160775174,-1
2021-10-14,65976919681,-1
2021-10-15,70292622196,-1
2021-10-18,76646779466,-1
2021-10-19,73836930343,-1
2021-10-20,80122235427,-1
2021-10-21,75601812228,-1
2021-10-22,73561109492,-1
2021-10-25,80030367979,-1
2021-10-26,83278313379,-1
2021-10-27,81649143596,-1
2021-10-28,78874179591,-1
2021-10-29,82951763995,-1
2021-11-01,89757672037,1
2021-11-02,91528920871,1
2021-11-03,69306303766,1
2021-11-04,82149529998,1
2021-11-05,81890834124,1
2021-11-08,74971754943,1
2021-11-09,76157700490,1
2021-11-10,82101473499,1
2021-11-11,85109516281,1
2021-11-12,82899894624,1
2021-11-15,83697367289,1
2021-11-16,77462984257,1
2021-11-17,75093548826,1
2021-11-18,81195704408,1
2021-11-19,82016971032,1
2021-11-22,99740515640,1
2021-11-23,93471154092,1
2021-11-24,92663783601,1
2021-11-25,83487555198,1
2021-11-26,80752325957,1
2021-11-29,86077046609,1
2021-11-30,88616490927,1
2021-12-01,81085601585,1
2021-12-02,80916530328,1
2021-12-03,82432207772,1
2021-12-06,89987170889,1
2021-12-07,85354687532,1
2021-12-08,82661985683,1
2021-12-09,96648542656,1
2021-12-10,85159495859,1
2021-12-13,96600921539,1
2021-12-14,82617690514,1
2021-12-15,82942940866,1
2021-12-16,82677916446,1
2021-12-17,80613894821,1
2021-12-20,77739052353,1
2021-12-21,68627764023,-1
2021-12-22,74283495877,-1
